random order,unique_id,tabu tenure,first x,size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
True,4medium,100,10,medium,"13141,175632","11137,253831","9411,7470518","8302,9068107","5838,435292","1783,1302234","197,08601149",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,5medium,10,1,medium,"12179,99837","7550,2121284","3326,5566134","1701,3668928",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,5medium,10,5,medium,"10321,801886","9421,8380916","5830,1577086","2928,5471789",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,5medium,10,10,medium,"10197,684401","8000,9579034","6222,8987569","3255,6806144","1587,1637204","406,05001749",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,5medium,50,1,medium,"13503,730578","12978,526375","9487,2957138","6625,1571356","1591,2787339","278,00738981",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,5medium,50,5,medium,"11341,038616","4544,8077088","475,36095902",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,5medium,50,10,medium,"9836,4377106","6600,3230915","4956,5521744","1595,0670442","616,28773068",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,5medium,100,1,medium,"8447,9682267","5992,1209352","4904,4548437","1617,6545991","1122,3504842",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,5medium,100,5,medium,"8255,9003125","3105,5976541",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,5medium,100,10,medium,"14840,12518","12740,941071","10467,546639","7556,1164985","4628,2987161","1509,1507802",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,6medium,10,1,medium,"9096,3569179","3415,6925276","100,5672475",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,6medium,10,5,medium,"8808,7017309","6576,9921602","3506,2349151",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,6medium,10,10,medium,"9667,94313","8029,1064112","5580,0525687","4859,0672137","2452,9865342","721,22349355","176,46956698",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,6medium,50,1,medium,"7695,3737422","6760,4369144","5141,7357741","3099,0077809","2661,076568","611,91144209",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,6medium,50,5,medium,"8895,267898","3982,1270075","2190,8996691",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,6medium,50,10,medium,"7633,7841891","3040,4463371","838,28309147",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,6medium,100,1,medium,"13148,101202","5580,0584681","1906,1127882","145,6263713",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,6medium,100,5,medium,"7561,3209769","2528,2778694",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,6medium,100,10,medium,"7846,9914295","5031,7104392","3064,1225321","586,70911248",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,7medium,10,1,medium,"8475,6664039","7980,4258448","7371,5272715","7365,4529228","5873,4987206","1203,8849652",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,7medium,10,5,medium,"11323,11087","6805,070462","2367,3174627","1408,4027169",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,7medium,10,10,medium,"9893,0951563","5786,0675178","1810,2326194",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,7medium,50,1,medium,"8330,6292536","2999,3938447","2999,3938447","2226,3644536","416,02687936",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,7medium,50,5,medium,"10183,34379","6811,4001959","6368,3513061",,"5650,0560129","4160,10345",,"2517,2824031","624,38607247",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,7medium,50,10,medium,"11187,403933","8459,5307793","5404,5448508","2747,7515207","2633,3901381","2104,6221602",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,7medium,100,1,medium,"10488,648676","9420,1213573","8314,1768051","7052,2621821","5747,5903377","4623,7653685","1576,731743",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,7medium,100,5,medium,"8108,4328794","5542,6792118","1744,3589628","1040,3023257",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,7medium,100,10,medium,"9553,10667","5998,5827214","3374,0917674","638,58691361",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,8medium,10,1,medium,"9827,4024108","9664,6397429","9537,2431948","8962,4597533","7995,8037145","7529,5963202","6634,5242328","3694,6141308","1117,9219674",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,8medium,10,5,medium,"7459,9717999","2522,9009551",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,8medium,10,10,medium,"12967,159886","6289,2584285","2887,1035232","125,93849572",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,8medium,50,1,medium,"7995,5157609","6646,9239052","5297,9934649","1670,8868262",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,8medium,50,5,medium,"9974,7027951","6811,4677066","2814,5360856","1503,3356077",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,8medium,50,10,medium,"9553,3799374","6580,0450136","3468,8381404","2227,9738937","1092,5023854",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,8medium,100,1,medium,"9451,4349699","4353,181905","492,02445281",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,8medium,100,5,medium,"9023,4361584","4854,3550717","1045,616121",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,8medium,100,10,medium,"9569,9618173","5601,5891716","3244,5659763","124,61176218",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,9medium,10,1,medium,"7481,4084251","3575,956069","815,24349397",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,9medium,10,5,medium,"8804,6466721","8648,7382285","6954,5443903","4110,6297657","3872,4015615","2866,1690115","2301,6320363","1394,3347051",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,9medium,10,10,medium,"9846,4657784","5805,2734868","5377,5837334","3406,2325755",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,9medium,50,1,medium,"6202,4648898","2978,5580682","729,48530419",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,9medium,50,5,medium,"7721,3558391","3033,4372668","3,1772693683",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,9medium,50,10,medium,"7760,8886541","6375,7077337","5977,1416187","5386,3453113","2762,5894917","1412,8004909",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,9medium,100,1,medium,"6273,1779374","3056,3185194","1444,2833148","490,61949584",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,9medium,100,5,medium,"8375,7980088","3303,6125943","835,22111825",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,9medium,100,10,medium,"15187,262118","12936,329333","9308,017316","8995,4833988","7571,994406","7199,2461137","7056,2664844","6440,4467861","6091,1259701","4307,0812226","3083,6326665","2449,6135613","2316,8296038","1527,7296311","1500,3348513","180,62863645",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
